CHEBIID	KEGGID
chebi:15907	cpd:C02306
chebi:16826	cpd:C02133
chebi:17402	cpd:C03754
chebi:17260	cpd:C02527
chebi:17260	cpd:C02527
chebi:17672	cpd:C00169
chebi:17672	cpd:C00169
chebi:15350	cpd:C00227
chebi:16729	cpd:C02405
chebi:16001	cpd:C00236
chebi:3038	cpd:C06206
chebi:8478	cpd:C02876
chebi:17941	cpd:C00202
chebi:38658	cpd:C18656
chebi:38725	cpd:C18688
chebi:38728	cpd:C18663
chebi:38729	cpd:C18749
chebi:59532	cpd:C19153
chebi:37558	cpd:C03254
chebi:27827	cpd:C06606
chebi:4524	cpd:C11732
chebi:27708	cpd:C06608
chebi:16785	cpd:C03113
chebi:16785	cpd:C03113
chebi:34690	cpd:C14430
chebi:35005	cpd:C14513
chebi:28162	cpd:C04229
chebi:17857	cpd:C04327
chebi:17857	cpd:C04327
chebi:138844	cpd:C20246
chebi:9695	cpd:C07165
chebi:79938	cpd:C15439
chebi:80368	cpd:C16186
chebi:35019	cpd:C14439
chebi:35037	cpd:C14445
chebi:35038	cpd:C14446
chebi:38693	cpd:C18660
chebi:38832	cpd:C18689
chebi:82282	cpd:C19182
chebi:34087	cpd:C13890
chebi:50280	cpd:C18052
chebi:16298	cpd:C00644
chebi:28663	cpd:C06311
chebi:15770	cpd:C03494
chebi:16578	cpd:C11435
chebi:16840	cpd:C11436
chebi:31692	cpd:C12215
chebi:28455	cpd:C03509
chebi:16246	cpd:C01068
chebi:16772	cpd:C02895
chebi:16772	cpd:C02895
chebi:35375	cpd:C02810
chebi:17044	cpd:C01096
chebi:17398	cpd:C04667
chebi:16051	cpd:C00653
chebi:16051	cpd:C00653
chebi:27863	cpd:C04429
chebi:15045	cpd:C16071
chebi:16848	cpd:C00876
chebi:15823	cpd:C01080
chebi:59537	cpd:C19151
chebi:59536	cpd:C19152
chebi:18425	cpd:C11453
chebi:17764	cpd:C11434
chebi:17088	cpd:C03849
chebi:37296	cpd:C05977
chebi:17555	cpd:C01264
chebi:16975	cpd:C00681
chebi:16975	cpd:C00681
chebi:15799	cpd:C04036
chebi:15799	cpd:C04036
chebi:17936	cpd:C03974
chebi:17106	cpd:C03968
chebi:73423	cpd:C15646
chebi:15978	cpd:C00093
chebi:17805	cpd:C04666
chebi:18299	cpd:C03506
chebi:51793	cpd:C03506
chebi:64844	cpd:C13889
chebi:34081	cpd:C13885
chebi:18321	cpd:C01225
chebi:17506	cpd:C04641
chebi:17954	cpd:C04703
chebi:16720	cpd:C10517
chebi:16720	cpd:C10517
chebi:16221	cpd:C00623
chebi:15943	cpd:C02768
chebi:15338	cpd:C03999
chebi:15798	cpd:C04457
chebi:27602	cpd:C04508
chebi:16266	cpd:C04638
chebi:16266	cpd:C04638
chebi:50725	cpd:C04638
chebi:16206	cpd:C04590
chebi:16597	cpd:C03947
chebi:16597	cpd:C03947
chebi:16890	cpd:C03189
chebi:17270	cpd:C02979
chebi:14336	cpd:C03189
chebi:64023	cpd:C04036
chebi:48928	cpd:C00345
chebi:28907	cpd:C03339
chebi:17720	cpd:C01159
chebi:17835	cpd:C00631
chebi:17835	cpd:C00631
chebi:17050	cpd:C00597
chebi:17050	cpd:C00597
chebi:17794	cpd:C00197
chebi:17794	cpd:C00197
chebi:16351	cpd:C11516
chebi:16515	cpd:C02509
chebi:18117	cpd:C03673
chebi:18117	cpd:C03673
chebi:17541	cpd:C04234
chebi:17541	cpd:C04234
chebi:1656	cpd:C03356
chebi:49003	cpd:C03393
chebi:28339	cpd:C05396
chebi:15703	cpd:C02995
chebi:2233	cpd:C04534
chebi:16308	cpd:C02591
chebi:18283	cpd:C00689
chebi:51834	cpd:C18050
chebi:34525	cpd:C13722
chebi:34524	cpd:C13727
chebi:131603	cpd:C16688
chebi:33447	cpd:C00934
chebi:28207	cpd:C03783
chebi:44313	cpd:C18060
chebi:18232	cpd:C06377
chebi:18207	cpd:C06376
chebi:27625	cpd:C06156
chebi:16446	cpd:C04501
chebi:27465	cpd:C04461
chebi:16942	cpd:C04824
chebi:16511	cpd:C01289
chebi:7125	cpd:C04256
chebi:15993	cpd:C04136
chebi:15784	cpd:C00357
chebi:15784	cpd:C00357
chebi:47987	cpd:C00352
chebi:15873	cpd:C00352
chebi:62168	cpd:C04257
chebi:16173	cpd:C00686
chebi:28273	cpd:C04257
chebi:27788	cpd:C04336
chebi:15840	cpd:C01200
chebi:31748	cpd:C12213
chebi:17942	cpd:C02962
chebi:37480	cpd:C03384
chebi:17973	cpd:C00446
chebi:17733	cpd:C01113
chebi:4141	cpd:C01113
chebi:53072	cpd:C15926
chebi:18148	cpd:C01231
chebi:29042	cpd:C00103
chebi:16218	cpd:C00663
chebi:4170	cpd:C00092
chebi:17719	cpd:C01172
chebi:17665	cpd:C00668
chebi:2807	cpd:C06187
chebi:15954	cpd:C03251
chebi:27818	cpd:C03811
chebi:35374	cpd:C00636
chebi:18205	cpd:C00636
chebi:29051	cpd:C15542
chebi:4209	cpd:C03693
chebi:61760	cpd:C15542
chebi:17369	cpd:C00275
chebi:48066	cpd:C00275
chebi:16043	cpd:C06369
chebi:16043	cpd:C06369
chebi:28319	cpd:C02985
chebi:12387	cpd:C02985
chebi:6220	cpd:C01099
chebi:16326	cpd:C01171
chebi:35423	cpd:C06238
chebi:28226	cpd:C06239
chebi:15807	cpd:C03906
chebi:16241	cpd:C01112
chebi:28542	cpd:C00672
chebi:11563	cpd:C00672
chebi:16132	cpd:C00673
chebi:16132	cpd:C00673
chebi:55513	cpd:C00673
chebi:28767	cpd:C04175
chebi:17713	cpd:C00360
chebi:16192	cpd:C00362
chebi:28806	cpd:C06196
chebi:16174	cpd:C00206
chebi:16174	cpd:C00206
chebi:28862	cpd:C00361
chebi:28862	cpd:C00361
chebi:28823	cpd:C01344
chebi:16284	cpd:C00131
chebi:16284	cpd:C00131
chebi:16497	cpd:C00286
chebi:16497	cpd:C00286
chebi:28807	cpd:C01345
chebi:17622	cpd:C00365
chebi:15918	cpd:C00239
chebi:16764	cpd:C03495
chebi:16764	cpd:C03495
chebi:16952	cpd:C03997
chebi:2129	cpd:C04242
chebi:3747	cpd:C08429
chebi:8676	cpd:C08249
chebi:17013	cpd:C00364
chebi:28850	cpd:C01346
chebi:18075	cpd:C00363
chebi:17262	cpd:C03034
chebi:73950	cpd:C07277
chebi:15848	cpd:C02097
chebi:14086	cpd:C02097
chebi:68516	cpd:C04346
chebi:15700	cpd:C00842
chebi:28511	cpd:C06620
chebi:10502	cpd:C11910
chebi:30906	cpd:C11909
chebi:27678	cpd:C11908
chebi:68677	cpd:C06018
chebi:15952	cpd:C04268
chebi:68523	cpd:C04268
chebi:16128	cpd:C11907
chebi:30940	cpd:C11922
chebi:63264	cpd:C11925
chebi:29728	cpd:C11933
chebi:85368	cpd:C11922
chebi:28176	cpd:C06622
chebi:27498	cpd:C11915
chebi:16081	cpd:C03442
chebi:27801	cpd:C11916
chebi:15744	cpd:C00688
chebi:15774	cpd:C03319
chebi:68679	cpd:C03187
chebi:27645	cpd:C11909
chebi:45868	cpd:C00688
chebi:27948	cpd:C11911
chebi:29726	cpd:C11912
chebi:32333	cpd:C12481
chebi:76056	cpd:C12321
chebi:76289	cpd:C11926
chebi:10525	cpd:C11916
chebi:32336	cpd:C12322
chebi:79171	cpd:C18643
chebi:79173	cpd:C18636
chebi:32340	cpd:C12443
chebi:27964	cpd:C04187
chebi:27964	cpd:C04187
chebi:17625	cpd:C00460
chebi:17625	cpd:C00460
chebi:18077	cpd:C00459
chebi:16311	cpd:C00458
chebi:16311	cpd:C00458
chebi:18241	cpd:C00676
chebi:31464	cpd:C12347
chebi:48462	cpd:C16637
chebi:27859	cpd:C04188
chebi:28662	cpd:C01095
chebi:4235	cpd:C06248
chebi:17111	cpd:C00119
chebi:18159	cpd:C02884
chebi:28232	cpd:C02884
chebi:17994	cpd:C01151
chebi:68819	cpd:C01151
chebi:16300	cpd:C00620
chebi:18413	cpd:C04640
chebi:18349	cpd:C03838
chebi:16837	cpd:C04778
chebi:37737	cpd:C03090
chebi:16805	cpd:C04437
chebi:16805	cpd:C04437
chebi:17797	cpd:C00117
chebi:17797	cpd:C00117
chebi:52742	cpd:C00117
chebi:52742	cpd:C00117
chebi:18189	cpd:C03736
chebi:16588	cpd:C03606
chebi:18406	cpd:C04677
chebi:18406	cpd:C04677
chebi:18381	cpd:C04734
chebi:18381	cpd:C04734
chebi:18302	cpd:C04896
chebi:27735	cpd:C04916
chebi:18319	cpd:C04823
chebi:28413	cpd:C04751
chebi:28413	cpd:C04751
chebi:48000	cpd:C15667
chebi:138560	cpd:C03373
chebi:28931	cpd:C01367
chebi:28072	cpd:C06193
chebi:15819	cpd:C04713
chebi:17345	cpd:C00144
chebi:17825	cpd:C03998
chebi:17202	cpd:C00130
chebi:15652	cpd:C00655
chebi:15652	cpd:C00655
chebi:17145	cpd:C03312
chebi:17145	cpd:C03312
chebi:16027	cpd:C00020
chebi:16771	cpd:C03851
chebi:15919	cpd:C03794
chebi:15919	cpd:C03794
chebi:18374	cpd:C02741
chebi:3110	cpd:C05921
chebi:55451	cpd:C16238
chebi:62415	cpd:C05983
chebi:71719	cpd:C16430
chebi:73680	cpd:C20684
chebi:15731	cpd:C04779
chebi:156046	cpd:C06433
chebi:15572	cpd:C04030
chebi:2285	cpd:C04378
chebi:2332	cpd:C04646
chebi:45262	cpd:C05325
chebi:34897	cpd:C13825
chebi:29076	cpd:C03462
chebi:17552	cpd:C00035
chebi:17552	cpd:C00035
chebi:85507	cpd:C00976
chebi:16097	cpd:C02977
chebi:16097	cpd:C02977
chebi:29062	cpd:C00394
chebi:17383	cpd:C00394
chebi:62254	cpd:C00394
chebi:27719	cpd:C05344
chebi:27886	cpd:C05386
chebi:15820	cpd:C00096
chebi:15820	cpd:C00096
chebi:17661	cpd:C03117
chebi:17661	cpd:C03117
chebi:16955	cpd:C01222
chebi:18038	cpd:C02280
chebi:42660	cpd:C02280
chebi:86476	cpd:C14830
chebi:17009	cpd:C00325
chebi:17009	cpd:C00325
chebi:13332	cpd:C00325
chebi:17808	cpd:C00104
chebi:17808	cpd:C00104
chebi:16761	cpd:C00008
chebi:15346	cpd:C00010
chebi:15474	cpd:C00845
chebi:15474	cpd:C00845
chebi:15510	cpd:C03724
chebi:15510	cpd:C03724
chebi:15517	cpd:C00136
chebi:37050	cpd:C05116
chebi:15452	cpd:C03561
chebi:15453	cpd:C01144
chebi:15487	cpd:C02939
chebi:15487	cpd:C02939
chebi:15449	cpd:C04405
chebi:15345	cpd:C00332
chebi:15476	cpd:C03344
chebi:15476	cpd:C03344
chebi:28684	cpd:C03357
chebi:28684	cpd:C03357
chebi:28291	cpd:C05998
chebi:15454	cpd:C04348
chebi:15477	cpd:C01033
chebi:90222	cpd:C15980
chebi:36926	cpd:C00877
chebi:15486	cpd:C03069
chebi:15478	cpd:C03345
chebi:15473	cpd:C00877
chebi:15471	cpd:C03221
chebi:15471	cpd:C03221
chebi:27989	cpd:C02944
chebi:15488	cpd:C03231
chebi:15488	cpd:C03231
chebi:15497	cpd:C02411
chebi:15524	cpd:C00527
chebi:28578	cpd:C03058
chebi:15467	cpd:C00356
chebi:15467	cpd:C00356
chebi:15467	cpd:C00356
chebi:15483	cpd:C04675
chebi:15536	cpd:C00888
chebi:15501	cpd:C03237
chebi:15538	cpd:C02060
chebi:15538	cpd:C02060
chebi:15475	cpd:C07343
chebi:15475	cpd:C07343
chebi:15504	cpd:C01063
chebi:15504	cpd:C01063
chebi:15485	cpd:C06714
chebi:15492	cpd:C06715
chebi:15503	cpd:C06723
chebi:15539	cpd:C00100
chebi:15539	cpd:C00100
chebi:27762	cpd:C05668
chebi:15482	cpd:C07302
chebi:15482	cpd:C07302
chebi:17068	cpd:C07303
chebi:15513	cpd:C00894
chebi:15532	cpd:C02593
chebi:28726	cpd:C05261
chebi:27466	cpd:C05260
chebi:27721	cpd:C05273
chebi:15461	cpd:C06737
chebi:15531	cpd:C00083
chebi:15465	cpd:C01213
chebi:15466	cpd:C00683
chebi:15463	cpd:C00540
chebi:10956	cpd:C16256
chebi:15499	cpd:C00223
chebi:11010	cpd:C16257
chebi:15460	cpd:C06736
chebi:29004	cpd:C11407
chebi:212	cpd:C11421
chebi:15479	cpd:C00630
chebi:15479	cpd:C00630
chebi:28259	cpd:C06000
chebi:1373	cpd:C11448
chebi:50111	cpd:C15560
chebi:50117	cpd:C15524
chebi:10723	cpd:C05275
chebi:15511	cpd:C00406
chebi:15511	cpd:C00406
chebi:50571	cpd:C16216
chebi:52974	cpd:C16529
chebi:15469	cpd:C00605
chebi:15543	cpd:C02331
chebi:15543	cpd:C02331
chebi:27962	cpd:C02451
chebi:15448	cpd:C04316
chebi:15448	cpd:C04316
chebi:15459	cpd:C00566
chebi:15459	cpd:C00566
chebi:15464	cpd:C02611
chebi:15464	cpd:C02611
chebi:28276	cpd:C05268
chebi:18206	cpd:C05165
chebi:27754	cpd:C03460
chebi:27866	cpd:C07160
chebi:15480	cpd:C01291
chebi:15480	cpd:C01291
chebi:37439	cpd:C11936
chebi:28188	cpd:C03466
chebi:15495	cpd:C07296
chebi:15502	cpd:C07348
chebi:15505	cpd:C06749
chebi:28168	cpd:C09821
chebi:15351	cpd:C00024
chebi:15537	cpd:C00582
chebi:28773	cpd:C05338
chebi:17984	cpd:C00040
chebi:34300	cpd:C14120
chebi:27458	cpd:C05450
chebi:52050	cpd:C15614
chebi:27379	cpd:C05467
chebi:15493	cpd:C04760
chebi:15493	cpd:C04760
chebi:37642	cpd:C15613
chebi:27403	cpd:C05448
chebi:28533	cpd:C05449
chebi:15494	cpd:C04644
chebi:15494	cpd:C04644
chebi:28701	cpd:C05337
chebi:15519	cpd:C01794
chebi:138379	cpd:C17689
chebi:27393	cpd:C05447
chebi:27505	cpd:C05460
chebi:52668	cpd:C15547
chebi:27639	cpd:C09818
chebi:31136	cpd:C12203
chebi:15516	cpd:C01894
chebi:15522	cpd:C00798
chebi:15542	cpd:C07347
chebi:29489	cpd:C11935
chebi:28557	cpd:C09823
chebi:27664	cpd:C09813
chebi:28169	cpd:C09812
chebi:28011	cpd:C09825
chebi:28576	cpd:C09824
chebi:29473	cpd:C11934
chebi:27610	cpd:C09809
chebi:28005	cpd:C09811
chebi:28443	cpd:C09810
chebi:15498	cpd:C06387
chebi:15498	cpd:C06387
chebi:15470	cpd:C06671
chebi:27490	cpd:C02784
chebi:28042	cpd:C02792
chebi:27677	cpd:C02802
chebi:15484	cpd:C05195
chebi:15484	cpd:C05195
chebi:15500	cpd:C02949
chebi:15515	cpd:C00512
chebi:28882	cpd:C09820
chebi:27388	cpd:C07118
chebi:28202	cpd:C09819
chebi:15529	cpd:C00827
chebi:15529	cpd:C00827
chebi:15455	cpd:C00640
chebi:28632	cpd:C05266
chebi:27668	cpd:C05262
chebi:15456	cpd:C01086
chebi:28573	cpd:C05278
chebi:28522	cpd:C11062
chebi:20052	cpd:C16273
chebi:50583	cpd:C16217
chebi:15457	cpd:C00904
chebi:36882	cpd:C01011
chebi:65130	cpd:C16375
chebi:28325	cpd:C05264
chebi:37002	cpd:C11929
chebi:28964	cpd:C02577
chebi:71215	cpd:C17740
chebi:71236	cpd:C17741
chebi:16625	cpd:C02557
chebi:31103	cpd:C12324
chebi:81672	cpd:C18324
chebi:15518	cpd:C00323
chebi:15518	cpd:C00323
chebi:15509	cpd:C03160
chebi:33184	cpd:C02843
chebi:15527	cpd:C02041
chebi:15541	cpd:C00412
chebi:15541	cpd:C00412
chebi:15371	cpd:C07297
chebi:15371	cpd:C07297
chebi:28935	cpd:C05272
chebi:63545	cpd:C16163
chebi:63539	cpd:C16165
chebi:63541	cpd:C16166
chebi:27979	cpd:C03595
chebi:74126	cpd:C16530
chebi:65132	cpd:C16169
chebi:65131	cpd:C16376
chebi:74606	cpd:C16179
chebi:76450	cpd:C16173
chebi:76534	cpd:C16180
chebi:15534	cpd:C00510
chebi:50570	cpd:C16218
chebi:15508	cpd:C03035
chebi:15508	cpd:C03035
chebi:51985	cpd:C16162
chebi:15530	cpd:C02050
chebi:15530	cpd:C02050
chebi:15489	cpd:C00264
chebi:52043	cpd:C16466
chebi:15490	cpd:C02232
chebi:15490	cpd:C02232
chebi:28528	cpd:C05265
chebi:27648	cpd:C05269
chebi:27868	cpd:C05263
chebi:28264	cpd:C05267
chebi:15506	cpd:C03685
chebi:15506	cpd:C03685
chebi:139105	cpd:C16331
chebi:28673	cpd:C05989
chebi:15481	cpd:C04047
chebi:15481	cpd:C04047
chebi:28706	cpd:C05271
chebi:27537	cpd:C05276
chebi:28387	cpd:C05279
chebi:28002	cpd:C05280
chebi:28562	cpd:C02030
chebi:15521	cpd:C01832
chebi:15521	cpd:C01832
chebi:27540	cpd:C05270
chebi:34528	cpd:C14143
chebi:27770	cpd:C01942
chebi:15533	cpd:C01944
chebi:28493	cpd:C05274
chebi:63540	cpd:C16168
chebi:63546	cpd:C16172
chebi:63548	cpd:C16171
chebi:65088	cpd:C16528
chebi:74142	cpd:C16532
chebi:15450	cpd:C05329
chebi:15451	cpd:C05232
chebi:18100	cpd:C04013
chebi:15528	cpd:C00531
chebi:15528	cpd:C00531
chebi:15540	cpd:C00411
chebi:15540	cpd:C00411
chebi:15514	cpd:C02249
chebi:27773	cpd:C05057
chebi:27700	cpd:C05067
chebi:19573	cpd:C00605
chebi:27803	cpd:C01122
chebi:15523	cpd:C01920
chebi:15520	cpd:C06322
chebi:50998	cpd:C00658
chebi:17157	cpd:C04512
chebi:37555	cpd:C03188
chebi:15380	cpd:C00091
chebi:15380	cpd:C00091
chebi:10970	cpd:C09817
chebi:15535	cpd:C00313
chebi:15535	cpd:C00313
chebi:27969	cpd:C06028
chebi:75856	cpd:C18323
chebi:15468	cpd:C00882
chebi:15468	cpd:C00882
chebi:35239	cpd:C01469
chebi:17193	cpd:C01547
chebi:15751	cpd:C00498
chebi:16693	cpd:C06397
chebi:15915	cpd:C06398
chebi:28845	cpd:C06192
chebi:16864	cpd:C01882
chebi:37463	cpd:C03246
chebi:16960	cpd:C00301
chebi:31445	cpd:C13050
chebi:134399	cpd:C20784
chebi:71678	cpd:C16426
chebi:71875	cpd:C16429
chebi:16039	cpd:C00081
chebi:16039	cpd:C00081
chebi:17851	cpd:C01972
chebi:15422	cpd:C00002
chebi:15422	cpd:C00002
chebi:27782	cpd:C07024
chebi:73200	cpd:C02739
chebi:71679	cpd:C16424
chebi:71938	cpd:C16428
chebi:10049	cpd:C00700
chebi:15996	cpd:C00044
chebi:43000	cpd:C01806
chebi:18334	cpd:C03483
chebi:18334	cpd:C03483
chebi:15883	cpd:C01261
chebi:28400	cpd:C04392
chebi:2479	cpd:C06510
chebi:16690	cpd:C04494
chebi:17633	cpd:C01228
chebi:49537	cpd:C16463
chebi:16356	cpd:C00942
chebi:64108	cpd:C13817
chebi:17985	cpd:C00054
chebi:17985	cpd:C00054
chebi:28450	cpd:C05696
chebi:37666	cpd:C05993
chebi:1955	cpd:C06433
chebi:17489	cpd:C00575
chebi:28895	cpd:C01368
chebi:39457	cpd:C03536
chebi:40101	cpd:C16634
chebi:15842	cpd:C01103
chebi:15842	cpd:C01103
chebi:16695	cpd:C00105
chebi:74673	cpd:C04639
chebi:17659	cpd:C00015
chebi:17659	cpd:C00015
chebi:17297	cpd:C05227
chebi:47028	cpd:C16155
chebi:17200	cpd:C00167
chebi:85804	cpd:C04089
chebi:27988	cpd:C01009
chebi:84725	cpd:C02199
chebi:67118	cpd:C03733
chebi:32274	cpd:C12210
chebi:73886	cpd:C01623
chebi:18307	cpd:C00052
chebi:67119	cpd:C00052
chebi:18066	cpd:C00029
chebi:46229	cpd:C00029
chebi:16082	cpd:C00190
chebi:17983	cpd:C00935
chebi:17867	cpd:C04613
chebi:16264	cpd:C00043
chebi:68678	cpd:C01170
chebi:70738	cpd:C06240
chebi:70765	cpd:C01050
chebi:13497	cpd:C02200
chebi:17787	cpd:C04652
chebi:71619	cpd:C06022
chebi:68507	cpd:C04631
chebi:63273	cpd:C04630
chebi:68681	cpd:C04739
chebi:61537	cpd:C04738
chebi:16846	cpd:C02467
chebi:67168	cpd:C00203
chebi:47025	cpd:C16153
chebi:47027	cpd:C16154
chebi:52775	cpd:C04573
chebi:65047	cpd:C04573
chebi:62420	cpd:C04613
chebi:63422	cpd:C19971
chebi:67178	cpd:C20357
chebi:32275	cpd:C12211
chebi:16085	cpd:C00617
chebi:15713	cpd:C00075
chebi:27791	cpd:C06198
chebi:37009	cpd:C02508
chebi:17621	cpd:C00061
chebi:17621	cpd:C00061
chebi:16048	cpd:C01847
chebi:16048	cpd:C01847
chebi:16171	cpd:C00455
chebi:15902	cpd:C03737
chebi:37492	cpd:C06814
chebi:48153	cpd:C00279
chebi:27508	cpd:C03109
chebi:17138	cpd:C00661
chebi:29052	cpd:C00118
chebi:28723	cpd:C07836
chebi:28137	cpd:C07838
chebi:4188	cpd:C11472
chebi:4250	cpd:C03785
chebi:16905	cpd:C00354
chebi:37736	cpd:C00354
chebi:28013	cpd:C05378
chebi:28013	cpd:C05378
chebi:28602	cpd:C00665
chebi:12350	cpd:C03267
chebi:27973	cpd:C06019
chebi:38342	cpd:C02888
chebi:6307	cpd:C06312
chebi:4251	cpd:C01097
chebi:51284	cpd:C16848
chebi:18105	cpd:C01094
chebi:37516	cpd:C05001
chebi:37515	cpd:C01094
chebi:15946	cpd:C00085
chebi:61553	cpd:C00085
chebi:16084	cpd:C05345
chebi:16647	cpd:C01099
chebi:17892	cpd:C01131
chebi:28566	cpd:C06441
chebi:16332	cpd:C00231
chebi:16593	cpd:C03291
chebi:16493	cpd:C11437
chebi:9082	cpd:C06222
chebi:133983	cpd:C20956
chebi:16421	cpd:C04359
chebi:17969	cpd:C00447
chebi:15721	cpd:C05382
chebi:4116	cpd:C03604
chebi:14216	cpd:C03394
chebi:17063	cpd:C03394
chebi:15835	cpd:C03372
chebi:36475	cpd:C03630
chebi:17868	cpd:C01192
chebi:36476	cpd:C03805
chebi:17197	cpd:C03715
chebi:16108	cpd:C00111
chebi:218	cpd:C03654
chebi:17543	cpd:C04037
chebi:16787	cpd:C05385
chebi:15965	cpd:C02672
chebi:4195	cpd:C02965
chebi:84756	cpd:C06369
chebi:2559	cpd:C03251
chebi:31203	cpd:C12214
chebi:80181	cpd:C15924
chebi:81474	cpd:C18055
chebi:81499	cpd:C18096
chebi:15812	cpd:C01246
chebi:15812	cpd:C01246
chebi:17298	cpd:C01191
chebi:15809	cpd:C03862
chebi:16046	cpd:C04507
chebi:16402	cpd:C04150
chebi:17198	cpd:C04678
chebi:18278	cpd:C04500
chebi:53028	cpd:C16156
chebi:47039	cpd:C16157
chebi:74218	cpd:C05845
chebi:15926	cpd:C04213
chebi:12427	cpd:C04537
chebi:37633	cpd:C05864
chebi:28067	cpd:C05861
chebi:18396	cpd:C05860
chebi:37637	cpd:C05868
chebi:132876	cpd:C04830
chebi:132875	cpd:C04881
chebi:81411	cpd:C17959
chebi:18069	cpd:C04478
chebi:18150	cpd:C04691
chebi:17860	cpd:C01286
chebi:17860	cpd:C01286
chebi:15925	cpd:C04442
chebi:15925	cpd:C04442
chebi:2229	cpd:C01218
chebi:27599	cpd:C04526
chebi:27553	cpd:C04709
chebi:27944	cpd:C04660
chebi:28590	cpd:C01266
chebi:27918	cpd:C04191
chebi:17751	cpd:C01280
chebi:17751	cpd:C01280
chebi:28703	cpd:C04382
chebi:28333	cpd:C04458
chebi:16505	cpd:C01221
chebi:15715	cpd:C03731
chebi:15715	cpd:C03731
chebi:16479	cpd:C01138
chebi:16479	cpd:C01138
chebi:16528	cpd:C03565
chebi:16861	cpd:C03368
chebi:16861	cpd:C03368
chebi:16823	cpd:C03281
chebi:16021	cpd:C03796
chebi:16021	cpd:C03796
chebi:18116	cpd:C01168
chebi:18116	cpd:C01168
chebi:16938	cpd:C01236
chebi:9003	cpd:C06188
chebi:27887	cpd:C03847
chebi:65113	cpd:C18004
chebi:15880	cpd:C04399
chebi:29512	cpd:C12106
chebi:138229	cpd:C21027
chebi:16247	cpd:C00865
chebi:16247	cpd:C00865
chebi:34635	cpd:C13937
chebi:34636	cpd:C13938
chebi:16197	cpd:C02960
chebi:16460	cpd:C01048
chebi:66867	cpd:C02970
chebi:16477	cpd:C02970
chebi:16477	cpd:C02970
chebi:19515	cpd:C16826
chebi:17407	cpd:C00448
chebi:90236	cpd:C20121
chebi:37531	cpd:C05847
chebi:75837	cpd:C05427
chebi:18197	cpd:C04574
chebi:18197	cpd:C04574
chebi:61011	cpd:C17432
chebi:81671	cpd:C18321
chebi:18144	cpd:C04145
chebi:16275	cpd:C04146
chebi:16275	cpd:C04146
chebi:17613	cpd:C04216
chebi:17613	cpd:C04216
chebi:17528	cpd:C01230
chebi:17528	cpd:C01230
chebi:16818	cpd:C16689
chebi:16818	cpd:C04217
chebi:55337	cpd:C05847
chebi:17211	cpd:C00341
chebi:10698	cpd:C11356
chebi:48861	cpd:C00353
chebi:16172	cpd:C02569
chebi:16172	cpd:C02569
chebi:16663	cpd:C04093
chebi:16141	cpd:C00348
chebi:60468	cpd:C17556
chebi:70764	cpd:C19852
chebi:7525	cpd:C06111
chebi:17961	cpd:C03115
chebi:17961	cpd:C03115
chebi:16057	cpd:C17627
chebi:16057	cpd:C00235
chebi:16584	cpd:C00129
chebi:16584	cpd:C00129
chebi:15664	cpd:C11811
chebi:15395	cpd:C03190
chebi:15395	cpd:C03190
chebi:6468	cpd:C05308
chebi:50273	cpd:C18051
chebi:23375	cpd:C06089
chebi:29739	cpd:C11902
chebi:30939	cpd:C11901
chebi:28151	cpd:C06089
chebi:15442	cpd:C03428
chebi:15442	cpd:C03428
chebi:17090	cpd:C03427
chebi:16214	cpd:C00110
chebi:15750	cpd:C00621
chebi:81086	cpd:C17435
chebi:17335	cpd:C04415
chebi:16099	cpd:C06739
chebi:136912	cpd:C00865
chebi:17517	cpd:C00344
chebi:37393	cpd:C03892
chebi:34080	cpd:C13883
chebi:60430	cpd:C18129
chebi:73234	cpd:C13883
chebi:28494	cpd:C05980
chebi:5457	cpd:C03274
chebi:62747	cpd:C18126
chebi:16749	cpd:C01194
chebi:17283	cpd:C04549
chebi:17526	cpd:C01277
chebi:17526	cpd:C01277
chebi:16500	cpd:C11557
chebi:16152	cpd:C11554
chebi:16851	cpd:C11556
chebi:16618	cpd:C05981
chebi:34079	cpd:C13888
chebi:73215	cpd:C13888
chebi:17049	cpd:C04248
chebi:15935	cpd:C01288
chebi:12194	cpd:C01288
chebi:18348	cpd:C04637
chebi:18348	cpd:C04637
chebi:28914	cpd:C03819
chebi:16371	cpd:C02255
chebi:17962	cpd:C00269
chebi:34046	cpd:C13891
chebi:34077	cpd:C13892
chebi:16337	cpd:C00416
chebi:28908	cpd:C06765
chebi:18380	cpd:C04932
chebi:29056	cpd:C04919
chebi:27439	cpd:C06024
chebi:27963	cpd:C06026
chebi:28526	cpd:C06025
chebi:27422	cpd:C06251
chebi:34723	cpd:C13909
chebi:34724	cpd:C13908
chebi:86379	cpd:C19875
chebi:86382	cpd:C19876
chebi:15998	cpd:C04807
chebi:18372	cpd:C04895
chebi:18372	cpd:C04895
chebi:17975	cpd:C04330
chebi:16568	cpd:C04377
chebi:17114	cpd:C01274
chebi:17321	cpd:C01217
chebi:59345	cpd:C18802
chebi:64289	cpd:C18799
chebi:2251	cpd:C05927
chebi:48954	cpd:C05925
chebi:73083	cpd:C04807
chebi:17440	cpd:C03360
chebi:37548	cpd:C02734
chebi:3122	cpd:C03779
chebi:4532	cpd:C08145
chebi:35033	cpd:C14235
chebi:7683	cpd:C11023
chebi:15362	cpd:C03505
chebi:16426	cpd:C01267
chebi:16426	cpd:C01267
chebi:1449	cpd:C11638
